area,category_searched,name,address,rating,review_count,website,phone,types,business_status,price_level
"Nehru Place, Delhi",restaurants,Haldiram's - Nehru Place,"Ground Floor, Pedestrian subway, Plot No 1, near Paras Cinema, Nehru Place, New Delhi, Delhi 110019, India",4.5,2256.0,https://hrstores.haldiram.com/haldiram-s-nehru-place-restaurants-nehru-place-new-delhi-394818/Home?utm_source=locator&utm_medium=googleplaces,08071 890 171,"restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",restaurants,Epicuria Food & Entertainment HUB,"Metro Station, Nehru Place, New Delhi, Delhi 110019, India",4.4,25741.0,,011 2648 0644,"food_court, movie_theater, cafe, bar, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",restaurants,Sri Bhoj - Nehru Place,"G7, Aggarwal Bhawan, 35-36, Nehru Place, New Delhi, Delhi 110019, India",4.8,578.0,https://sribhoj.com/,092119 73755,"vegetarian_restaurant, north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",restaurants,"Dhaba Estd 1986 Delhi, Nehru Place","Epicuria Mall, Nehru Place, New Delhi, Delhi 110019, India",4.0,1401.0,https://dhaba1986.com/,099102 33552,"north_indian_restaurant, pakistani_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",restaurants,Brown Cortile,"1st Floor, Paras Cinema Building, Nehru Place, New Delhi, Delhi 110019, India",3.7,364.0,,,"lounge_bar, night_club, bar, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",restaurants,"The Irish House, Nehru Place","Upper Ground Floor, Epicuria Food Mall, TDI South Bridge, Metro Station, Unit No R2, Nehru Place, New Delhi, Delhi 110019, India",4.2,3022.0,http://www.theirishhouse.in/,082918 52504,"irish_pub, pub, bar, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",restaurants,Only Bar Restaurant,"Shop Number 24, Raj Lok Building, above Indian Bank, Nehru Place, New Delhi, Delhi 110019, India",4.7,5251.0,https://www.onlybar.in/,095400 31045,"indian_restaurant, pub, bar, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",restaurants,"Blooms Restaurant Eros Hotel, Nehru Place, New Delhi","EROS HOTEL, Nehru Place, New Delhi, Delhi 110019, India",4.1,250.0,,011 4133 1650,"asian_restaurant, north_indian_restaurant, breakfast_restaurant, italian_restaurant, indian_restaurant, food_store, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_VERY_EXPENSIVE
"Nehru Place, Delhi",restaurants,Bikanervala | Nehru Place Delhi,"Shop No. 9-10, Epicuria Food & Entertainment HUB, Food Court, Metro Station, Nehru Place, New Delhi, Delhi 110019, India",4.0,205.0,https://order.bikanervala.com/order/bikanervala-nehru-place-metro-station-delhi,096253 19448,"family_restaurant, vegetarian_restaurant, candy_store, south_indian_restaurant, fast_food_restaurant, north_indian_restaurant, breakfast_restaurant, confectionery, chinese_restaurant, indian_restaurant, food_store, store, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",restaurants,Social epicuria,"NEHRU PLACE-2, Nehru Place, New Delhi, Delhi 110019, India",4.5,59.0,,,"asian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",restaurants,Latango,"GROUND FLOOR, Unit No S, 01 Epicuria, TDI South Bridge, METRO STATION, Nehru Place, New Delhi, Delhi 110019, India",4.1,259.0,https://www.instagram.com/latango.india?igsh=dWh2OXA5ejFvNGtp,092898 59289,"european_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",cafes,The Flying Saucer Cafe,"204 Underground Food court TDI Westside Mall Bipin Chandra Pal Marg, Nehru Place, New Delhi, Delhi 110019, India",4.1,4701.0,,,"cafe, mediterranean_restaurant, italian_restaurant, north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",cafes,The Chatter House,"S 2-3 & F-15, Lower Ground Floor, Epicuria Mall, Nehru Place, New Delhi, Delhi 110019, India",4.3,2372.0,http://chatter-house-premium.lovable.app/,093107 90778,"restaurant, gastropub, pizza_restaurant, italian_restaurant, bar, north_indian_restaurant, indian_restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",cafes,Tim Hortons,"Lower Ground Floor, TDI Epicuria, Metro Station, FC 14, Nehru Place, New Delhi, Delhi 110019, India",4.8,523.0,https://timhortonsindia.com/,081080 30334,"coffee_shop, cafe, food_store, food, point_of_interest, store, establishment",OPERATIONAL,
"Nehru Place, Delhi",cafes,Brew & Ice By Brown,"Second floor, paras cinema, Nehru Place, New Delhi, Delhi, 110019, India",4.3,59.0,,090939 55955,"cafe, food, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",cafes,Nehru Place SOCIAL,"Upper Ground Floor, Epicuria Food Mall, Astha Kunj Rd, Nehru Place, New Delhi, Delhi 110019, India",4.3,5925.0,https://socialoffline.in/restaurant/nehru-place-social/,092280 35641,"bar, ramen_restaurant, pizza_restaurant, japanese_restaurant, pub, chinese_restaurant, north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",cafes,Epicuria Food & Entertainment HUB,"Metro Station, Nehru Place, New Delhi, Delhi 110019, India",4.4,25741.0,,011 2648 0644,"food_court, cafe, movie_theater, bar, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",cafes,Brown Cortile,"1st Floor, Paras Cinema Building, Nehru Place, New Delhi, Delhi 110019, India",3.7,364.0,,,"lounge_bar, night_club, bar, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",cafes,Thanks & Beyond,"204, Underground Food court, TDI Westside Mall, Bipin Chandra Pal Marg, Nehru Place, New Delhi, Delhi 110019, India",3.9,346.0,https://www.thanksandbeyond.com/,095992 98356,"lebanese_restaurant, cocktail_bar, italian_restaurant, bar, restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",cafes,FIO - Cookhouse & Bar,"R-1, MRTS, Epicuria Mall Nehru Place Metro Station, Nehru Place, New Delhi, Delhi 110019, India",4.3,2740.0,,099710 04536,"italian_restaurant, bar, north_indian_restaurant, indian_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_VERY_EXPENSIVE
"Nehru Place, Delhi",cafes,"The Irish House, Nehru Place","Upper Ground Floor, Epicuria Food Mall, TDI South Bridge, Metro Station, Unit No R2, Nehru Place, New Delhi, Delhi 110019, India",4.2,3022.0,http://www.theirishhouse.in/,082918 52504,"irish_pub, pub, bar, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",cafes,YouMee Epicuria Nehru Place,"Located in-Epicuria Food & Entertainment HUB, Unit No. R-04 A, Upper GF, Metro Station, Astha Kunj Rd, Nehru Place, New Delhi, Delhi 110019, India",4.7,754.0,https://stores.lbf.co.in/store-pages/youmee-epicuria-nehru-place-new-delhi/,081302 03343,"vietnamese_restaurant, malaysian_restaurant, thai_restaurant, indonesian_restaurant, japanese_restaurant, chinese_restaurant, korean_restaurant, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",cafes,Starbucks,"Lower Ground Floor, Eros corporate Tower, Metro Station, near Nehru Place, Nehru Place, New Delhi, Delhi 110019, India",4.5,1934.0,https://stores.starbucks.in/store-pages/starbucks-new-delhi-6/,1860 266 0010,"coffee_shop, cafe, food_store, snack_bar, meal_takeaway, restaurant, food, point_of_interest, store, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",cafes,Music & Mountains - Hillside Cafe & Cocktail Bar,"2nd floor, M 23, Greater Kailash-1, M Block, part 1, Greater Kailash, New Delhi, Delhi 110048, India",4.4,4391.0,https://www.musicandmountains.in/,098731 60659,"cafe, coffee_shop, breakfast_restaurant, cocktail_bar, italian_restaurant, bar, food_store, meal_takeaway, restaurant, food, point_of_interest, store, establishment",OPERATIONAL,PRICE_LEVEL_EXPENSIVE
"Nehru Place, Delhi",cafes,The Beer Café,"S 4/5, TDI Epicuria, Nehru Place Metro Station, Nehru Place, New Delhi, Delhi 110019, India",4.5,2214.0,https://stores.thebeercafe.com/store-pages/the-beer-cafe-epicuria-nehru-place-new-delhi/,083839 41159,"pub, bar_and_grill, fast_food_restaurant, cocktail_bar, cafe, bar, snack_bar, meal_takeaway, restaurant, food, point_of_interest, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",cafes,Qavalli Delhi,"Concourse, TDI South Bridge, C-1, Epicuria, Nehru Place, New Delhi, Delhi 110019, India",4.6,684.0,https://www.qavalli.in/,072900 02985,"restaurant, food, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",cafes,Third Wave Coffee,"Upper Ground Floor, E‐4, Block E, Kalkaji, New Delhi, Delhi 110019, India",4.7,1790.0,https://stores.thirdwavecoffeeroasters.com/store-pages/third-wave-coffee-kalkaji-new-delhi/,099866 52843,"cafe, coffee_shop, coffee_roastery, food_store, food, point_of_interest, store, establishment",OPERATIONAL,PRICE_LEVEL_MODERATE
"Nehru Place, Delhi",cafes,The Blue Parrot Cafe,"CC 26, Block G, Nehru Enclave, Kalkaji, New Delhi, Delhi 110019, India",4.1,340.0,http://www.theorionhotels.com/,074285 55990,"restaurant, banquet_hall, event_venue, food, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",cafes,Sloppy Dō,"Ground Floor, Modi Tower, G-6, near Paras Mall, Nehru Place, New Delhi, Delhi 110019, India",4.8,74.0,http://sloppydo.com/,093190 87378,"pizza_restaurant, cafe, pastry_shop, dessert_shop, bakery, confectionery, food_store, restaurant, food, point_of_interest, store, establishment",OPERATIONAL,
"Nehru Place, Delhi",cafes,Melt House,"Second and third floor, M-Block Market, M-74, Block M, part II, Greater Kailash, New Delhi, Delhi 110048, India",4.2,427.0,,077039 74772,"restaurant, cafe, food, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",cafes,Chill N Roll,"G7/2, ground floor Shakuntala Building, 59, Nehru Place, New Delhi, Delhi 110019, India",4.8,10.0,,091552 96136,"cafe, food, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,Hair by Parvej Unisex Salon Kalkaji,"Gate-5,Nehru enclave Metro Station, Double Storey, A-225, near Nehru enclave, Block A, Kalkaji, New Delhi, Delhi 110019, India",4.9,217.0,,098996 53597,"beautician, makeup_artist, hair_salon, hair_care, nail_salon, beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,"Lakme Salon For Him and Her in CR Park,Delhi","Upper Ground Floor, No B/315, Block B, Chittaranjan Park, New Delhi, Delhi 110019, India",4.8,1176.0,https://salons.lakmesalon.in/lakme-salon-for-him-and-her-in-cr-park-delhi-beauty-parlour-chittaranjan-park-new-delhi-344854/Home,082910 75321,"beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,SERA UNISEX SALON,"E 3 LGF, main market, Block E, Kalkaji, New Delhi, Delhi 110019, India",5.0,42.0,http://seraunisexsalon.in/,088005 86655,"makeup_artist, hair_salon, hair_care, nail_salon, massage, beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,KRASIVA hair & makeup studio,"K-1/18, Chittaranjan Park, Near Deshbandhu College, Block K 1, Chittaranjan Park, New Delhi, Delhi 110019, India",4.6,502.0,https://www.facebook.com/krasivastudio/,099580 86099,"beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,"CUT&STYLE Salon - Chitranjan Park, New Delhi","K1 block, K1/116, CR Park Main Rd, Block K 1, Chittaranjan Park, New Delhi, Delhi 110019, India",4.4,326.0,https://salons.cutandstyle.in/chitranjan-park-new-delhi-34394/home,,"beauty_salon, hair_salon, hair_care, nail_salon, store, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,"Lakme Salon For Him and Her in Lajpat Nagar-II,Delhi","1st floorVeer, K 92 B, Veer Savarkar Marg, Central Market, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024, India",4.7,1604.0,https://salons.lakmesalon.in/lakme-salon-for-him-and-her-in-lajpat-nagar-ii-delhi-beauty-parlour-lajpat-nagar-new-delhi-344853/Home,086554 29364,"beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,Plush Luxury Grooming Unisex Salon,"K-1/138, Ground Floor, Block K 1, Chittaranjan Park, New Delhi, Delhi 110019, India",4.8,131.0,,011 4996 7982,"beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,FOREVER SALON,"LG-2, E 11, Market, near Aggarwal Sweets, near The Burger Club, Block E, Kalkaji, New Delhi, Delhi 110019, India",4.8,380.0,https://instagram.com/foreversalonofficial_?igshid=OGQ5ZDc2ODk2ZA==,077039 67071,"tanning_studio, makeup_artist, hair_salon, hair_care, nail_salon, beauty_salon, supplier, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,Hair Lounge Salon,"E 98, Block E, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024, India",4.2,857.0,https://hairlounge.in/,099991 00758,"hair_salon, hair_care, nail_salon, beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,HQ Unisex Salon,"Basement, E-158, opposite Kandy’s Pastry Parlour, Block B, Kalkaji, New Delhi, Delhi 110019, India",3.9,64.0,,098189 11157,"hair_salon, hair_care, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,Aativa salon - Best salon in kalkaji,"B-89/B, above 24 seven, Block B, Kalkaji, New Delhi, Delhi 110019, India",4.2,130.0,http://aativasalon.com/,098109 52217,"beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,Girlish Beauty Salon,"Shop No.A-467, Double Storey, Kanshi Ram Takkar Marg, Block A, Kalkaji, New Delhi, Delhi 110019, India",4.7,107.0,,093508 23516,"beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,Angel Poonam Professional salon,"Ground floor, B-53, near Sant nirankari, Block B, Kalkaji, New Delhi, Delhi 110049, India",4.9,40.0,,088513 72806,"beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,S Good Looks,"C-9, DDA Flats, Block C, Garhi, East of Kailash, New Delhi, Delhi 110065, India",4.6,225.0,,084591 53317,"beauty_salon, makeup_artist, hair_salon, hair_care, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,"Nails Mantra Salon & Academy (Nails-Hair-Eyelashes) , Greater kailash 1","Nails mantra, M-70, market, Greater Kailash-1, M Block, Greater Kailash I, Greater Kailash, New Delhi, Delhi 110048, India",4.9,572.0,https://www.nailmantra.com/,097176 74888,"nail_salon, beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,"Affinity Express Hair & Beauty Studio, CR Park","40/45, CR Park Main Rd, Pocket 40, Kalkaji, New Delhi, Delhi 110019, India",4.1,415.0,http://www.theaffinitysalon.com/,088908 90890,"beauty_salon, barber_shop, makeup_artist, beautician, hair_salon, massage_spa, hair_care, nail_salon, spa, massage, clothing_store, store, health, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,Mannat Magnet Unisex Salon,"Shop no-2 C-35, Ground Floor, near Iskcon Temple, Amrit Puri, Block B, Garhi, East of Kailash, New Delhi, Delhi 110065, India",4.8,179.0,,092132 86701,"hair_salon, hair_care, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,The grand unisex salon,"Deepal jewelers, 271/4, Govindpuri, New Delhi, Delhi 110019, India",5.0,100.0,,083778 83308,"beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,KAEL SALON AND MAKEUP ACADEMY,"287 PRATAP HOUSE SANT NAGAR EAST OF KAILASH NEW DELHI DELHI INDIA 110065 DELJI, Garhi, East of Kailash, New Delhi, Delhi 110065, India",4.9,48.0,,,"makeup_artist, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",salons,Fringe Unisex Salon,"R 278, Shop no-2, Ground Floor, Block R, Greater Kailash I, Greater Kailash, New Delhi, Delhi 110048, India",4.7,91.0,,085880 40407,"beauty_salon, service, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",gyms,Neue Life Fitness by Sunil Saini,"K-85, lower, Ground Floor, near Footprints: Play School & Day Care, Block K, Kalkaji, New Delhi, Delhi 110019, India",4.9,132.0,,099996 97443,"gym, sports_activity_location, health, point_of_interest, service, establishment",OPERATIONAL,
"Nehru Place, Delhi",gyms,Knockout Fight Club,"R-23, Top Floor, Nehru Enclave, Near Nehru Place Flyover, Block G, Kalkaji, New Delhi, Delhi 110019, India",4.8,1016.0,https://knockoutfightclub.com/,098100 21011,"fitness_center, sports_coaching, gym, sports_club, sports_complex, sports_school, sports_activity_location, health, point_of_interest, association_or_organization, establishment",OPERATIONAL,
"Nehru Place, Delhi",gyms,MPX FITNESS,"Double Storey, B117, S Park Ave, near A block, apartmentsBlock B, Kalkaji, New Delhi, Delhi 110019, India",4.8,466.0,http://www.mediplex.in/fit,099990 13449,"gym, sports_activity_location, health, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",gyms,Ultimate Fit Club,"Block E, Kalkaji, New Delhi, Delhi 110019, India",5.0,25.0,https://www.instagram.com/ufc_kalkaji/profilecard/?igsh=emlkMGdweG8weXZl,092669 09490,"gym, sports_activity_location, health, point_of_interest, establishment",OPERATIONAL,
"Nehru Place, Delhi",gyms,Cityflex Gym,"B-319 Basement, Block B, Chittaranjan Park, New Delhi, Delhi 110019, India",4.8,134.0,,083686 51414,"gym, sports_activity_location, health, point_of_interest, establishment",OPERATIONAL,
